油管-CCTV纪录片_5,#genre#
奖金到账！船员通过望远镜率先发现大鸟《大海追鱼》第4集【CCTV纪录】,https://www.youtube.com/watch?v=QBd0N3-zJYU
茫茫大海惊现一艘小渔船 3人在海上竟然漂流了21天《大海追鱼》第6集【CCTV纪录】,https://www.youtube.com/watch?v=GsCG6IvSzvI
《发现拉萨》第2集 历经千年沧桑的布达拉宫壁画  为何色彩始终鲜艳 经久不褪？【CCTV纪录】,https://www.youtube.com/watch?v=Hl_V0pqDamI
《发现拉萨》第3集 千年不腐的藏纸 原材料竟是一种含剧毒的草药——狼毒草【CCTV纪录】,https://www.youtube.com/watch?v=I32lA7uka18
《濠江故事》第8集 澳门除华人之外的第二大族群——菲律宾人 是什么让他们背井离乡来到澳门闯荡？【CCTV纪录】,https://www.youtube.com/watch?v=ivW61dcszEM
《濠江故事》第7集 科技教育走进澳门校园 看培正中学的学生如何玩转“机器人”【CCTV纪录】,https://www.youtube.com/watch?v=X6MJJJKAd9E
《濠江故事》第6集 澳门“山顶医院”首创老人科室 一站式服务老年群体【CCTV纪录】,https://www.youtube.com/watch?v=H8ODfoV8cws
《濠江故事》第5集 澳门舞狮社“结义堂” 在寸土寸金中顽强发展【CCTV纪录】,https://www.youtube.com/watch?v=d9c--Zy2nzU
《濠江故事》第4集 自闭症康复专家方静 如何用ABA应用行为疗法征服澳门自闭症儿童家长？【CCTV纪录】,https://www.youtube.com/watch?v=-VbcChuqr6w
《濠江故事》第3集 曾经见证澳门繁荣的造船业——荔枝碗  如今又成为了新的旅游打卡地 【CCTV纪录】,https://www.youtube.com/watch?v=fyFnwCqRmqQ
《濠江故事》第2集 从澳门搬到深圳 大湾区涌现越来越多的“创客”【CCTV纪录】,https://www.youtube.com/watch?v=Tk4qv66D9fs
《近话》第1集 在户外圈 钟承湛似乎就是那个“被上天选中的人” 他用20年的时间 将“中国制造”的品牌烙印在了世界最高峰【CCTV纪录】,https://www.youtube.com/watch?v=C5TqrwqaXo0
《近话》第2集 将世界折叠——刘自鸿的拓荒之路【CCTV纪录】,https://www.youtube.com/watch?v=EFoMAwI1t3Q
《近话》第3集 超模转型服装主理人 看吕燕如何演绎她人生秀场的B面?【CCTV纪录】,https://www.youtube.com/watch?v=UiNMbZ8CtBM
《近话》第4集 舌战各国权威 在国际舞台发出中国声音 金刻羽究竟是怎样一个人？【CCTV纪录】,https://www.youtube.com/watch?v=xoADj-Aw0XI
《近话》第5集 从本土品牌到世界第一 王斌如何用鱼子酱征服世界？【CCTV纪录】,https://www.youtube.com/watch?v=tEiuAHqQU64
代代相传 武学名家胡正生将自己的少林功夫传给儿子《功夫少林》第2集【CCTV纪录】,https://www.youtube.com/watch?v=Zj-Rr1_qBM4
少林气功高手王高峰将毕生所学传给徒弟《功夫少林》第2集【CCTV纪录】,https://www.youtube.com/watch?v=lL1GaciwoRs
当少林高手碰上外国拳王 究竟谁更胜一筹？《功夫少林》第1集【CCTV纪录】,https://www.youtube.com/watch?v=rWM3VqX3res
藏在猩猩怪里的少林绝学 《功夫少林》第2集【CCTV纪录】,https://www.youtube.com/watch?v=18Sd6T1EaPc
少林武僧闭关打坐49天 每天静坐修行10个小时 出关之日脱胎换骨、恍若重生！《功夫少林》第1集【CCTV纪录】,https://www.youtube.com/watch?v=EeDTD-Mxjp8
少林最小武僧——释小松 年仅8岁便身怀武术绝学“童子功”《功夫少林》第1集【CCTV纪录】,https://www.youtube.com/watch?v=UBcmCg4onD0
秘不外传！能接骨疗伤的少林寺绝学——古法膏方《功夫少林》第1集【CCTV纪录】,https://www.youtube.com/watch?v=TyUDSaWodrM
“拳如重锤 快如闪电”的七星螳螂拳为何宁可失传 也绝不外传？《功夫少林》第2集【CCTV纪录】,https://www.youtube.com/watch?v=AvamnkCYXGk
揭秘不为人知的少林绝学 “金钟罩、铁布衫”！《功夫少林》第1集【CCTV纪录】,https://www.youtube.com/watch?v=hr8MVSkDA_8
心意把 真正秘不外传的少林镇寺绝技！到底有多毒辣？《功夫少林》第2集【CCTV纪录】,https://www.youtube.com/watch?v=SlMZ8Y5QaMA
制敌但不毙命的少林棍法 一招一式行云流水 太帅了！《功夫少林》第3集【CCTV纪录】,https://www.youtube.com/watch?v=3496YwcZNvg
从少林走出的功夫演员——释延能 他该如何将原汁原味的少林武学融入到电影中？《功夫少林》第4集【CCTV纪录】,https://www.youtube.com/watch?v=W7mPpATbKEY
中国关公大刀震惊日本武者 跟随中国师父20年只为习得少林独门绝技《功夫少林》第3集【CCTV纪录】,https://www.youtube.com/watch?v=96XRU8zFukU
台湾第一位少林弟子 力推少林功夫八段锦《功夫少林》第5集【CCTV纪录】,https://www.youtube.com/watch?v=Zid1dTZo3fI
非洲李小龙释延麦在巴黎传播中国功夫《功夫少林》第5集【CCTV纪录】,https://www.youtube.com/watch?v=t782ny-NCZA
少林武僧改做保镖教练？揭秘私人保镖的工作日常《功夫少林》第4集【CCTV纪录】,https://www.youtube.com/watch?v=rnAKBeb6pU0
少林弟子王德庆传授匈牙利警察连环拳、格斗术《功夫少林》第5集【CCTV纪录】,https://www.youtube.com/watch?v=a1iDL7n5RD0
武术学院的学生都会学习哪些本领？《功夫少林》第4集【CCTV纪录】,https://www.youtube.com/watch?v=O0k84mCbtHY
英国也有少林寺 看健壮武僧如何教老外练中国功夫《功夫少林》第5集【CCTV纪录】,https://www.youtube.com/watch?v=aP8A11qT2wE
英雄传说烽烟再起 铁血硬汉庄树松三战伊泽波人《功夫少林》第4集【CCTV纪录】,https://www.youtube.com/watch?v=n8M7OCZDq7s
揭秘真实的山野隐居生活是什么样的！《功夫少林》第4集【CCTV纪录】,https://www.youtube.com/watch?v=lWg0AoAjpTA
64岁武术高手专挑凌晨练功 传授弟子少林达摩杖绝技！《功夫少林》第3集【CCTV纪录】,https://www.youtube.com/watch?v=RCpYTtm6c_A
为了重现30多年前的绝世利器 老铁匠再次打造少林钢刀《功夫少林》第3集【CCTV纪录】,https://www.youtube.com/watch?v=B46EI0ajyDs
洋弟子满天下！少林功夫受到德国年轻人的追捧《功夫少林》第5集【CCTV纪录】,https://www.youtube.com/watch?v=RNbJSdXRmrk
【ENG】被后人称为“仙人遗田”的香格里拉白水台 简直是大自然最传奇的佳作！《美丽中国自然》三江并流系列【CCTV纪录】,https://www.youtube.com/watch?v=Zd92RBv0vlk
《大美中国·春天系列》第4集 南京珍珠泉 无锡太湖鼋头渚 扬州北湖湿地 遇见春天里的最美江苏！【CCTV纪录】,https://www.youtube.com/watch?v=-7aIT65cLVk
《大美中国·春天系列》第12集 秦岭山下 汉中平原 遇见最美稻田风光【CCTV纪录】,https://www.youtube.com/watch?v=6-gaX5fv0Mc
《大美中国·春天系列》第9集 开向春天的蒸汽小火车 带你穿越万亩油菜花海【CCTV纪录】,https://www.youtube.com/watch?v=7oIhChbaLJk
《大美中国·春天系列》第11集 三月 走进漓江山水的春日画卷 看十里画廊的春天慢慢苏醒【CCTV纪录】,https://www.youtube.com/watch?v=89aDlYahNys
《大美中国·春天系列》第7集 春光里的彩云之南：满山杜鹃怒放 梯田连绵如画 【CCTV纪录】,https://www.youtube.com/watch?v=9kfCel495KM
《大美中国·春天系列》第5集 人间仙境！春日的乌川湖宛如蓝绿色宝石【CCTV纪录】,https://www.youtube.com/watch?v=I_7P3pzAhFI
《大美中国·春天系列》第14集 绝美的春日画卷 天津潮白河上的云雾宛若天河【CCTV纪录】,https://www.youtube.com/watch?v=Mq6uTR3J81o
《大美中国·春天系列》第13集 “天空之境”茶卡盐湖 漫步湖边 如行走在云端之上【CCTV纪录】,https://www.youtube.com/watch?v=XsejiZxT3Ns
《大美中国·春天系列》第15集 山河粤秀！春天的号角已吹响 邂逅广东美景【CCTV纪录】,https://www.youtube.com/watch?v=fuTvrhHhsfc
《大美中国·春天系列》第6集 大美安徽：山上春色萌动 山下梅花似海【CCTV纪录】,https://www.youtube.com/watch?v=nSCwxtZoruc
《大美中国·春天系列》第2集 当黄果树瀑布遇到春雪 一霎那 就已足够惊艳！【CCTV纪录】,https://www.youtube.com/watch?v=pWsRZpm302A
《大美中国·春天系列》第10集 冬逝春来 飞来贵州越冬的黑颈鹤继续北迁【CCTV纪录】,https://www.youtube.com/watch?v=q7veUQ5eKWA
宝藏圣地！这个小小菜场为什么能吸引众多外国人？《你好陌生人》第3集【CCTV纪录】,https://www.youtube.com/watch?v=rB9jFwx5Tqg
急性子遇上慢性子：愁坏了父母和医护人员《你好陌生人》第2集【CCTV纪录】,https://www.youtube.com/watch?v=cVAEzCTYT2E
南京失恋博物馆 一个储存爱情遗物的场所《你好陌生人》第5集【CCTV纪录】,https://www.youtube.com/watch?v=hkZwwn-0Wpw
失恋的“仪式感”——寄存爱情遗物《你好陌生人》第5集【CCTV纪录】,https://www.youtube.com/watch?v=6IwhqaISxPU
世界这么大 我想去看看 退休大爷报了欧洲旅行团 即将第一次走出国门《你好陌生人》第1集【CCTV纪录】,https://www.youtube.com/watch?v=uFB2veUAjQw
春运前的国际机场：携带大量行李出国工作的科研人员 独自出行的小狗 含泪送行儿子的父母......《你好陌生人》第1集【CCTV纪录】,https://www.youtube.com/watch?v=G3JpuKLAnAw
新生命意外到来 让他们手忙脚乱 不远万里从新西兰飞回国生孩子《你好陌生人》第2集【CCTV纪录】,https://www.youtube.com/watch?v=_QgfSaurJbU
外国人逛中国菜市场 都会买些什么？《你好陌生人》第3集【CCTV纪录】,https://www.youtube.com/watch?v=7Qq0dJx2N_U
试镜演员：广撒网多捞鱼 为了梦想多苦也要坚持《你好陌生人》第4集【CCTV纪录】,https://www.youtube.com/watch?v=Gff4MQ6vGcI
高考失利 她通过健身学院成为了一名年轻的健身教练《你好陌生人》第6集【CCTV纪录】,https://www.youtube.com/watch?v=EEaKa6yuMmw
想不到！剧组的演员招募工作竟然是这样的《你好陌生人》第4集【CCTV纪录】,https://www.youtube.com/watch?v=PF31KOrN17o
面对巨大的工作压力 她为何坚持每天锻炼三个小时？《你好陌生人》第6集【CCTV纪录】,https://www.youtube.com/watch?v=kodGdRJO6es
庞大家族全体出动 迎接两位家族新成员《你好陌生人》第2集【CCTV纪录】,https://www.youtube.com/watch?v=9KgnPhYspcE
把洗澡当作节日来过——藏族独有的沐浴节《行走西藏》第4集【CCTV纪录】,https://www.youtube.com/watch?v=HRCJIofONNE
热闹隆重的藏族婚礼 新郎新娘被哈达堆成了“雪娃娃”《行走西藏》第3集【CCTV纪录】,https://www.youtube.com/watch?v=rYEQL1FESi0
一万五一件的藏袍长啥样？用四张整羊皮耗时半月才能做出一件精美的藏袍 都是农牧民在买《行走西藏》第2集【CCTV纪录】,https://www.youtube.com/watch?v=377iuFusmtk
无阿里不西藏！这里有佛教徒心中最美的圣地：神山冈仁波齐和圣湖玛旁雍错《行走西藏》第4集【CCTV纪录】,https://www.youtube.com/watch?v=i0Wo6GnawXY
出生于唐卡世家的嘎玛德勒 将一生都奉献给了唐卡 80多岁仍坚持作画《行走西藏》第3集【CCTV纪录】,https://www.youtube.com/watch?v=lDwVcQX0KgY
牦牛奶的营养价值有多高？含铁量是普通牛奶的9.8倍 一斤最高卖12元！《行走西藏》第2集【CCTV纪录】,https://www.youtube.com/watch?v=ygP091lTJ5k
藏北高原上的“评书”——格萨尔说唱艺术《行走西藏》第3集【CCTV纪录】,https://www.youtube.com/watch?v=n3gCwWOHUh0
自驾进藏途中与牦牛队伍擦肩而过《行走西藏》第1集【CCTV纪录】,https://www.youtube.com/watch?v=wLGUENtAVoQ
地球上最不像地球的地方——西藏札达土林！感觉到了火星！《行走西藏》第4集【CCTV纪录】,https://www.youtube.com/watch?v=eFk5PPq0n6E
茶马古道上的千年盐都：西藏盐井《行走西藏》第1集【CCTV纪录】,https://www.youtube.com/watch?v=G_tvJ24ufKk
骑车的终极目标是到拉萨？在西藏骑车到底是种什么样的体验？《行走西藏》第1集【CCTV纪录】,https://www.youtube.com/watch?v=Ld-FrFPFW1w
全世界海拔最高的火车站之一——那曲火车站 海拔4000多米 空气稀薄 有专门为乘客提供的吸氧设备《行走西藏》第2集【CCTV纪录】,https://www.youtube.com/watch?v=dvxH--QWPlw
《李兆麟》第4集 黎明前的黑暗！李兆麟将军不幸遭到国民党特务暗杀【CCTV纪录】,https://www.youtube.com/watch?v=n_xlDbUUZMU
《李兆麟》第2集 雪地行军 缺衣少食 李兆麟写下《露营之歌》鼓舞将士打击日寇【CCTV纪录】,https://www.youtube.com/watch?v=FMqzHn_iE5I
《李兆麟》第1集 是什么让李兆麟发出“运思出奇、横扫千军”的豪言壮语？【CCTV纪录】,https://www.youtube.com/watch?v=-6snQirirLQ
《李兆麟》第3集 与党“失联” 受苏联“改编” 东北抗联战士始终不忘初心 牢记解放东北的使命【CCTV纪录】,https://www.youtube.com/watch?v=2nfIpoA5O2U
《追寻1928》EP1 中共六大为何在莫斯科召开？揭秘会议背后那些惊心动魄的故事【CCTV纪录】,https://www.youtube.com/watch?v=pQK8TLDV5VA
《追寻1928》EP2 莫斯科郊外的一场神秘会议 参会人员用阿拉伯数字代替自己的真实姓名【CCTV纪录】,https://www.youtube.com/watch?v=n5jJB4BbFy0
《我们，从延安走来》第1集 “到延安去！” 为什么延安成为抗战时期无数先进青年向往的圣地？【CCTV纪录】,https://www.youtube.com/watch?v=_4LvTI7TtDc
《我们，从延安走来》第2集 延安整风：“实事求是”定乾坤【CCTV纪录】,https://www.youtube.com/watch?v=rBUyi2qJZ9c
《我们，从延安走来》第3集 黄克功枪杀女友 肖玉璧贪污巨款 延安整风势在必行 【CCTV纪录】,https://www.youtube.com/watch?v=0v9X6DIPGn0
《孔子》Confucius 半部论语治天下！孔子对中国乃至世界的影响究竟有多大？【CCTV纪录】,https://www.youtube.com/watch?v=iGCwN4keHSc
《文学的故乡》第三集 北极村里藏着哪些迟子建创作的秘密？【CCTV纪录】,https://www.youtube.com/watch?v=Q0H3bdJfdL0
《文学的故乡》第五集 刘震云：我作品里的人物 就生活在这样真实而魔幻的世界里【CCTV纪录】,https://www.youtube.com/watch?v=CRacL3mm040
《文学的故乡》第六集 莫言——从高密东北乡走向诺贝尔文学奖（上）【CCTV纪录】,https://www.youtube.com/watch?v=JYNOE3K7XJY
《文学的故乡》第七集 莫言——从高密东北乡走向诺贝尔文学奖（下）【CCTV纪录】,https://www.youtube.com/watch?v=aR-evNofeok
《文学的故乡》第二集 从贫瘠山村走到文学殿堂的阿来：为这片沉默的土地发声【CCTV纪录】,https://www.youtube.com/watch?v=qQ6oO4BK4zE
《文学的故乡》第一集 贾平凹：一生都在秦岭 生于此 长于此【CCTV纪录】,https://www.youtube.com/watch?v=mWccq4FQHvA
摄影师私藏老照片 看看100年前的鼓浪屿是什么样子？《世界遗产漫步》第2集【CCTV纪录】,https://www.youtube.com/watch?v=0JccDfoIO6A
“琴”迷鼓浪屿 打卡中国唯一一座风琴博物馆！《世界遗产漫步》第2集【CCTV纪录】,https://www.youtube.com/watch?v=dzNr5-CnXME
三步一单反 五步一新娘！在鼓浪屿 随处都能遇见拍婚纱照的新人《世界遗产漫步》第2集【CCTV纪录】,https://www.youtube.com/watch?v=hYB6Kfenyc0
画家眼中的鼓浪屿长啥样？《世界遗产漫步》第2集【CCTV纪录】,https://www.youtube.com/watch?v=bEdbmd93blA
高空俯瞰 你见过这样的丽江吗？《世界遗产漫步》第1集【CCTV纪录】,https://www.youtube.com/watch?v=2-uGOdvpZ40
猫丑茶好慢茶室 慢一点说话、慢一点生活《世界遗产漫步》第3集【CCTV纪录】,https://www.youtube.com/watch?v=4ytHeuGF54Q
最美转角、中式亭台、欧式别墅…... 鼓浪屿上的这些建筑太惊艳了！《世界遗产漫步》第2集【CCTV纪录】,https://www.youtube.com/watch?v=C-Y3tTthJ1A
杭州自古以来以扇子闻名 已有上千年历史《世界遗产漫步》第3集【CCTV纪录】,https://www.youtube.com/watch?v=huSHogL6LsM
水车的另一边 有个不可思议的小城《世界遗产漫步》第1集【CCTV纪录】,https://www.youtube.com/watch?v=e4e0CCTZYKY
在断桥边放风筝有什么讲究？《世界遗产漫步》第3集【CCTV纪录】,https://www.youtube.com/watch?v=ul9qeZKsunM
有趣又浪漫的纳西族婚礼 用五行线绑住两位新人的灵魂《世界遗产漫步》第1集【CCTV纪录】,https://www.youtube.com/watch?v=UGWeXYzIHCU
灯火长龙照街巷 丽江古城的元宵灯会直叫人拍手叫绝《世界遗产漫步》第1集【CCTV纪录】,https://www.youtube.com/watch?v=eqGFkyhI9aQ
原来猫咪眼中的丽江长这样《世界遗产漫步》第1集【CCTV纪录】,https://www.youtube.com/watch?v=DllcfY_2YkU
大熊猫版“向往的生活”你想看吗？,https://www.youtube.com/watch?v=HdgMVl9Bklw
跨越5000万年的自然奇迹，一起领略三江并流的壮丽风光！,https://www.youtube.com/watch?v=UCdJ9aN1Db8
大鱼有多难钓？即使鱼上钩 也容易跑掉《我为钓鱼狂》第2集【CCTV纪录】,https://www.youtube.com/watch?v=Fhaw0cATZhE
为什么有人能钓到大鱼 有人只能钓到小鱼？《我为钓鱼狂》第3集【CCTV纪录】,https://www.youtube.com/watch?v=wWQAjacqCo0
太执着！钓鱼人冒雨深夜钓鱼 被蚊虫叮咬 连点了四盘蚊香！《我为钓鱼狂》第1集【CCTV纪录】,https://www.youtube.com/watch?v=SQbhmKLvGI0
垂钓老手疯狂上鱼 短短几个小时 就钓上数条大鱼《我为钓鱼狂》第1集【CCTV纪录】,https://www.youtube.com/watch?v=VwOBPxd7zqE
每个钓鱼人的终极梦想 钓大鱼！《我为钓鱼狂》第2集【CCTV纪录】,https://www.youtube.com/watch?v=RXT3EhcZRGU
垂钓高手自制的大鱼饵料没钓上大鱼 反而吸引了不少小鱼上钩《我为钓鱼狂》第3集【CCTV纪录】,https://www.youtube.com/watch?v=DTiqJtnW9N0
赏景钓鱼两不误 钓鱼高手一下午就钓上了100多条小鱼《我为钓鱼狂》第1集【CCTV纪录】,https://www.youtube.com/watch?v=9hWMX9_trjY
岸边的鱼越来越难钓了 不如试试筏钓！《我为钓鱼狂》第3集【CCTV纪录】,https://www.youtube.com/watch?v=otpuPZdK97c
难得一见！二十多斤大鱼上钩！《我为钓鱼狂》第2集【CCTV纪录】,https://www.youtube.com/watch?v=s0SJ1wEho3Q
上山巡护 巡山队员偶遇金丝猴母子《神农架》第2集【CCTV纪录】,https://www.youtube.com/watch?v=qQAhzFtI7Xk
神秘的宁陕小头蛇在何处？《神农架》第1集【CCTV纪录】,https://www.youtube.com/watch?v=d3Yb_mkBySg
神农架野人现身？当地人曾说亲眼目击过野人《神农架》第1集【CCTV纪录】,https://www.youtube.com/watch?v=x9IGddb8Zq0
大山里的农家饭馆 别具风味的家常菜《神农架》第3集【CCTV纪录】,https://www.youtube.com/watch?v=AMO2Aci46RE
湖北神农架护林人 跟着他们一起巡山护林《神农架》第3集【CCTV纪录】,https://www.youtube.com/watch?v=rZv7gjMDnog
农民送来一头被野兽咬伤的毛冠鹿《神农架》第2集【CCTV纪录】,https://www.youtube.com/watch?v=bsq3bG7kOEQ
能听懂人声的金丝猴？村民冲着大山呼唤 一群猴子闻声而至《神农架》第2集【CCTV纪录】,https://www.youtube.com/watch?v=H-15kLY4oEM
神农架神树“杉王” 为何历经千年而不衰？《神农架》第3集【CCTV纪录】,https://www.youtube.com/watch?v=Rwmm6YEU340
菜花烙铁头毒性极强 手一旦被咬 毒不死 也会面临截肢的危险《神农架》第1集【CCTV纪录】,https://www.youtube.com/watch?v=BocDKniAYNw
《你好！新西藏》EP2 一部手机 一支话筒 让扎西拉姆实现从牧羊女到百万网红的大转变【CCTV纪录】,https://www.youtube.com/watch?v=X3AHxS3-mKo
《青春大概》EP2 大城市漂泊就是心酸？回家工作就是认输？【CCTV纪录】,https://www.youtube.com/watch?v=Az9i-02Ifa8
《青春大概》EP3 不羡鸳鸯不羡仙 只羡猫狗都双全 为什么当代年轻人宁要宠物陪伴 也不要和他人社交？【CCTV纪录】,https://www.youtube.com/watch?v=WjuLjhAPG7M
《青春大概》EP4 当代青年熬夜真相：只有在深夜 我才能真正做自己？【CCTV纪录】,https://www.youtube.com/watch?v=pQGNpf3fWQU
《青春大概》EP5 自嘲“母胎solo”、流泪“甜甜的恋爱什么时候能轮到我”...... 这届年轻人想好好恋爱为啥这么难？【CCTV纪录】,https://www.youtube.com/watch?v=QXmp4baZT6k
《青春大概》EP6 花钱一时爽 还钱泪汪汪：这届年轻人的钱花哪儿了？【CCTV纪录】,https://www.youtube.com/watch?v=Daci_AKO4bw
《青春大概》EP7 一胖毁所有 不瘦就是不美 为何这届年轻人如此热衷减肥？【CCTV纪录】,https://www.youtube.com/watch?v=uXRYiKUNSf8
《青春大概》EP8 职场女性想成功 必须成为“狠人”吗？【CCTV纪录】,https://www.youtube.com/watch?v=i-GkSZjerRI
《青春大概》EP9 不被看好时 你选择继续努力还是换方向？【CCTV纪录】,https://www.youtube.com/watch?v=qjU_HJg7PVg
《青春大概》EP10 “要争就争第一”是不少人的信条 但 第二名就是失败吗？【CCTV纪录】,https://www.youtube.com/watch?v=yn3quxgyHjY
《青海·我们的国家公园》EP2 这里是一些人的家园 也是许多人向往的远方 【CCTV纪录】,https://www.youtube.com/watch?v=mEK0nW9cSgk
《青海·我们的国家公园》EP3 三江源国家公园：世界海拔最高、中国面积最大的国家公园 新生和古老在这里交替【CCTV纪录】,https://www.youtube.com/watch?v=bLWRr2qmE_U
揭秘！711、404、202......这些神秘代号背后的震撼故事《了不起的核工业》【CCTV纪录】,https://www.youtube.com/watch?v=pBtz8n-FAUU
《了不起的核工业》第1集 开启中国核工业发展大门的竟然是一块沉睡上亿年的石头【CCTV纪录】,https://www.youtube.com/watch?v=fFNUxr5qBRY
《了不起的核工业》第2集 没有回旋加速器 也没有反应堆 新中国的原子能该如何发展？【CCTV纪录】,https://www.youtube.com/watch?v=MrIATrLNTuA
《了不起的核工业》第3集 绝密禁地代号272——中国第一座铀水冶纯化厂【CCTV纪录】,https://www.youtube.com/watch?v=sDZ7YVVTVBs
《了不起的核工业》第4集 荒原上的“粮仓” 一座核燃料仓库在荒原上拔地而起【CCTV纪录】,https://www.youtube.com/watch?v=Y1c6MwqxBT8
《了不起的核工业》第5集 如何将铀235的含量 从天然铀矿石中的0.71% 提炼浓缩至原子弹核燃料需要的90%以上？【CCTV纪录】,https://www.youtube.com/watch?v=Kbx3vWbkU3U
《了不起的核工业》第6集 查无此地的404厂 诞生了我国第一颗原子弹的核心部件 也留下了几代人的青春甚至生命【CCTV纪录】,https://www.youtube.com/watch?v=-AjiotUl_yM
《了不起的核工业》第7集 代号221的神秘禁区：事关原子弹 曾经这里的一切“跟任何人都不能说”【CCTV纪录】,https://www.youtube.com/watch?v=TL4xhUIys3g
《了不起的核工业》第8集 代号711的深山矿区 竟生产出中国第一颗原子弹的核装料【CCTV纪录】,https://www.youtube.com/watch?v=oOEDly7GwxA
《了不起的核工业》第10集 上个世纪六七十年代 数十位核聚变领域的专家齐聚四川乐山 只为“种太阳”！【CCTV纪录】,https://www.youtube.com/watch?v=eGk-5ySfE7g
《了不起的核工业》第9集 中国大陆第一座核电站 被誉为“国之光荣”【CCTV纪录】,https://www.youtube.com/watch?v=wN3GKp5nxuY
草原上自古以来的礼数 有朋友来必定会煮一锅牦牛肉《三江之源》第2集【CCTV纪录】,https://www.youtube.com/watch?v=zF24IHFfTn8
一次青稞丰收让古村落的村民再次团聚《三江之源》第4集【CCTV纪录】,https://www.youtube.com/watch?v=Knd7MfX42A0
因为坚持和梦想 藏族青年走出了自己的创业路《三江之源》第5集【CCTV纪录】,https://www.youtube.com/watch?v=FQOI_QOIBZ0
卖到几千美元的羊绒披肩 让可可西里的藏羚羊一度濒临灭绝！《三江之源》第1集【CCTV纪录】,https://www.youtube.com/watch?v=hgudfSinLZg
为了攒钱实现自己的音乐梦想 青梅拉萨打过工 摆过摊 甚至只用100块钱生活一个月《三江之源》第5集【CCTV纪录】,https://www.youtube.com/watch?v=4hk88PXRCm8
康巴青年花费两年时间 寻找记忆中家乡的味道——黑藏面《三江之源》第4集【CCTV纪录】,https://www.youtube.com/watch?v=RNGWBT_UKXs
草原近水而居的牧民自发组织去黄河源头捡垃圾《三江之源》第1集【CCTV纪录】,https://www.youtube.com/watch?v=-Krs-UXd4eg
三江源孕育了长江、黄河、澜沧江三条世界著名的河流《三江之源》第1集【CCTV纪录】,https://www.youtube.com/watch?v=W_ECR8fLpLc
牦牛比人类更早来到青藏高原上生活 是雪域人民的高原之舟《三江之源》第2集【CCTV纪录】,https://www.youtube.com/watch?v=pTPYIAt8d6M
高原牧民收养了一条野狼 光吃喝一个月就要花费四五百元！《三江之源》第2集【CCTV纪录】,https://www.youtube.com/watch?v=6jZsxax2CnU
草原年轻一代的选择 把家放在眼前还是留存在心中？《三江之源》第4集【CCTV纪录】,https://www.youtube.com/watch?v=rCJrlHaOkQI
