油管-百家讲坛_2,#genre#
舌尖上的历史（第二部）8 唐玄宗与胡食 唐玄宗李隆基尤爱“胡食”？他的餐桌上都有哪些美味？20220124,https://www.youtube.com/watch?v=ECicFYYS5OU
舌尖上的历史（第二部）6 曹操爱酒 那么爱酒的曹操 为什么又要下令禁酒呢？20220122,https://www.youtube.com/watch?v=20FiGn0KV5Y
舌尖上的历史（第二部）5 刘安做豆腐 沉迷炼丹的淮南王刘安却制作出了豆腐 这是怎么回事呢？20220121,https://www.youtube.com/watch?v=no6XgZltqvI
舌尖上的历史（第二部）4 刘彻吃螃蟹 古人也爱吃螃蟹 谁是历史上第一个吃螃蟹的人？20220120,https://www.youtube.com/watch?v=afLtQEAQf7M
舌尖上的历史（第二部）3 屈原也爱肉 名垂青史的屈原 竟也是个不折不扣的“吃货”？20220119,https://www.youtube.com/watch?v=cHj5b7DCdyc
舌尖上的历史（第二部）2 美食家孔子 带您了解古代“吃货”的美食宝典 20220118,https://www.youtube.com/watch?v=Qfoqjrpn8sg
舌尖上的历史（第二部）1 “厨祖”伊尹 夏朝竟被一个厨子消灭？伊尹是如何从奴隶摇身一变为宰相的？20220117,https://www.youtube.com/watch?v=FbUqSMLO1nU
20191220 大国军师（第一部）1 交友四个量| CCTV官方频道,https://www.youtube.com/watch?v=Z2NTLR79Z0E
20191221 大国军师（第一部）2 管仲的眼光| CCTV官方频道,https://www.youtube.com/watch?v=x3d8PM5rUQk
20191222 大国军师（第一部）3 千虑一失| CCTV官方频道,https://www.youtube.com/watch?v=ZC1e0Gm_yjg
20191223 大国军师（第一部）4 桓公的心胸| CCTV官方频道,https://www.youtube.com/watch?v=Z5wll9L9j0U
大国军师（第一部）5 面试的价值 齐桓公能否放下“一箭之仇”任用管仲 20191224,https://www.youtube.com/watch?v=fohaxnfelAA
大国军师（第一部）6 三道面试题 管仲如何化解齐桓公设下的难题 20191225,https://www.youtube.com/watch?v=ZjN5uMyZJWM
大国军师（第一部）7 用人高手 管仲如何让齐国九合诸侯一匡天下 20191226,https://www.youtube.com/watch?v=0VhPFcrbKFw
大国军师（第一部）8 管理的门道 管仲推行了哪些管理措施提升齐国国力 20191227,https://www.youtube.com/watch?v=FZPcBsux9ig
大国军师（第一部）9 财富之战 管仲因何成为齐国战败的导火索 20191228,https://www.youtube.com/watch?v=ser-NGpvjjk
大国军师（第一部）10 春秋首霸 管仲为齐桓公制定了怎样的称霸蓝图 20191229,https://www.youtube.com/watch?v=I4J2SRmpoug
消失的宫殿（第二部） 20 奇迹陨落 同治皇帝重修圆明园遇阻 被火烧后的圆明园将何去何从 20200722,https://www.youtube.com/watch?v=TDpI3Nmki_g
消失的宫殿（第二部） 19 繁华背后 清王朝走向衰落 圆明园如何维持 20200721,https://www.youtube.com/watch?v=FFhOlfOylSg
消失的宫殿（第二部）17 潜龙腾渊 圆明园的建设体现了雍正怎样的性格？20200719,https://www.youtube.com/watch?v=BD0mI8B84lo
消失的宫殿（第二部）16 万园之园 寻找圆明园建筑楼阁中潜藏的历史信息 20200718,https://www.youtube.com/watch?v=pbZZvmkTof8
消失的宫殿（第二部）15 匠艺百年 明朝北京故宫的营造过程中涌现出哪些著名工匠 20200717,https://www.youtube.com/watch?v=ot5NDHD9LJ0
消失的宫殿（第二部）14 楠木流芬 一根根参天楠木巨柱如何从深山运到的北京 20200716,https://www.youtube.com/watch?v=nWFmViqlWfI
消失的宫殿（第二部）13 明宫蔓草 紫禁城殿堂众多 为何偏偏只有三大殿被烧 20200715,https://www.youtube.com/watch?v=gwhOaByG60g
消失的宫殿（第二部）11 金殿叠浪 20200713,https://www.youtube.com/watch?v=lbM6quuT22g
消失的宫殿（第二部）10 永乐气象 20200712,https://www.youtube.com/watch?v=AqqmTnGTnKQ
消失的宫殿（第二部）9 辉映湖山 20200711,https://www.youtube.com/watch?v=4-AvIf_Hf88
消失的宫殿（第二部）8 前朝梦远 20200710,https://www.youtube.com/watch?v=hPkmtVzvmxk
消失的宫殿（第二部）7 水上之宫 20200709,https://www.youtube.com/watch?v=dcxjsxJxs5U
消失的宫殿（第二部）6 仙鹤游宫 20200708,https://www.youtube.com/watch?v=-9rI-SYOzQg
消失的宫殿（第二部）5 唐宫惊梦 20200707,https://www.youtube.com/watch?v=8xfcUi7fQuQ
消失的宫殿（第二部）4 唐室之隆 20200706,https://www.youtube.com/watch?v=5lz97RtYPuE
消失的宫殿（第二部）3 府库荣光 20200705,https://www.youtube.com/watch?v=wqw3LJtV_KM
消失的宫殿（第二部）2 汉宫大殿 20200704,https://www.youtube.com/watch?v=hPGyYwtRP4M
消失的宫殿（第二部）1 秦朝霸业 20200703,https://www.youtube.com/watch?v=ipnVrt4XbA0
消失的宫殿14 帝国终章 烧掉大明宫的三把火 20191119,https://www.youtube.com/watch?v=tAAJI4hm8jM
消失的宫殿13 皇家池苑 20191118,https://www.youtube.com/watch?v=98EDPtGNalA
消失的宫殿12 盛世基石 20191117,https://www.youtube.com/watch?v=xwH7-IFKcRs
消失的宫殿11 大明宫的前朝 20191116,https://www.youtube.com/watch?v=NtNGWwzVDXE
消失的宫殿10 营建大明宫 “奇怪”的中轴线 20191115,https://www.youtube.com/watch?v=jjYGenKVHh4
消失的宫殿9 千宫之宫 大明宫 20191114,https://www.youtube.com/watch?v=9-EEWl753Ss
消失的宫殿8 汉家仓库 武库与太仓 20191113,https://www.youtube.com/watch?v=8qVAgi0m0e0
消失的宫殿7 石渠气象 石渠阁在中国历史上的影响 20191112,https://www.youtube.com/watch?v=g9xyEHAvSr0
消失的宫殿6 天禄春秋 天禄阁 汉代的“国家级图书馆” 20191111,https://www.youtube.com/watch?v=_oU9iaj501A
消失的宫殿5 椒房风云 椒房殿 汉代正宫皇后的寝殿 20191110,https://www.youtube.com/watch?v=Z4AdQ24vjYI
消失的宫殿4 天子正室 宣室殿 汉家朝廷的代名词 20191109,https://www.youtube.com/watch?v=qE3F_dYgyMo
消失的宫殿3 汉并天下 未央宫见证汉朝历史 20191108,https://www.youtube.com/watch?v=LqEP-kth_zc
消失的宫殿2 大秦兴衰 阿房宫中的秦朝密码 20191107,https://www.youtube.com/watch?v=lnuFUR-gTbA
消失的宫殿1 大火之谜 阿房宫背后所隐藏着的惊人秘密 20191106,https://www.youtube.com/watch?v=6KvEVd6UsFM
主犯无罪逝者背锅 逆党反贼为何变成了有功之臣？揭秘曾静策反案 雍正十三年（上部）20 出奇料理 20170722,https://www.youtube.com/watch?v=-bez4bGGTY0
作为岳飞后代、康雍乾三朝名将 岳钟琪为何卷入反清大案？雍正为什么没有杀他？雍正十三年（上部）19 岳将军的心事 20170721,https://www.youtube.com/watch?v=wkGgdmj0hZE
八阿哥、九阿哥到底怎么死的？雍正“清扫”行动大揭秘 雍正十三年（上部）18 “八贤王”的末路 20170720,https://www.youtube.com/watch?v=4X9I2TZkE7o
雍正如何找借口打压曾经跟他争夺皇位的兄弟们？揭秘宫廷权谋之战 雍正十三年（上部）17 山雨欲来 20170719,https://www.youtube.com/watch?v=nEKauXVnlLU
雍正初登皇位根基不稳 面对朝中动荡与反对声浪 他该如何稳固政权、巧妙应对反对势力？雍正十三年（上部）16 暗流涌动 20170718,https://www.youtube.com/watch?v=6kBRJIQQNuw
历史上的隆科多到底何种形象？雍正为什么要处置隆科多？雍正十三年（上部）15 成败隆科多 20170717,https://www.youtube.com/watch?v=dLDlzggCM9k
年羹尧缘何一夜连降18级 他的最终命运又将如何？雍正十三年（上部）14 年羹尧之死 20170716,https://www.youtube.com/watch?v=uHROddzlNYc
君臣嫌隙渐深 雍正将采取怎样的行动 一步步瓦解年羹尧的势力？雍正十三年（上部）13 龙争虎斗 20170715,https://www.youtube.com/watch?v=JD4DkxMj5tQ
年羹尧到底做了啥 竟让雍正不顾往日情分 以致君臣反目？揭秘年羹尧的失宠之路 雍正十三年（上部）12 君臣变脸 20170714,https://www.youtube.com/watch?v=K-woVRdFpbc
雍正皇帝为何称年羹尧为恩人？返恩为仇 千古君臣誓约因何破灭？雍正十三年（上部）11 年大将军 20170713,https://www.youtube.com/watch?v=ZqgYwl7yGj0
拴住允禩 囚禁允䄉 发配允禟 看雍正如何一步步处理八爷党人 雍正十三年（上部）10 一箭三雕 20170712,https://www.youtube.com/watch?v=FbGJaH55-pc
雍正登基称帝 其生母为何寻死觅活 与亲子处处作对？揭秘太后乌雅氏暴毙之谜 雍正十三年（上部）9 太后的心事 20170711,https://www.youtube.com/watch?v=qZjrEL1n9h4
允禵回京奔丧 雍正小题大做惩治允禵 背后深意何在？雍正十三年（上部）8 允禵回京 20170710,https://www.youtube.com/watch?v=IxYkBGiWLjw
到底是“传十四阿哥” 还是“传于四阿哥”？揭开“康熙帝传位遗诏”真相 雍正十三年（上部）7 传位之谜 20170709,https://www.youtube.com/watch?v=c0BUc-KegGM
康熙帝只是“偶感风寒”却突然离世 真是雍亲王下的毒手？揭秘康熙之死那些不为人知的秘密 雍正十三年（上部）6 康熙之死 20170708,https://www.youtube.com/watch?v=aHJG93VnCXQ
康熙为何迟迟不立太子？他心目中的皇位继承人真的是十四阿哥吗？雍正十三年（上部）5 默定储君 20170707,https://www.youtube.com/watch?v=-P0YBarC6Hs
年羹尧如何仅用六年就从翰林院小官蜕变为封疆大吏？从亲密无间到君臣反目 揭秘雍正朝最跌宕起伏的君臣际遇 雍正十三年（上部）4 雍邸旧人 20170706,https://www.youtube.com/watch?v=ra93d5caTrE
在康熙晚年的争储大战中 众皇子相继落马 为何雍亲王胤禛能独善其身？雍正十三年（上部）3 富贵闲人 20170705,https://www.youtube.com/watch?v=vFbCVZrt2JU
康熙帝缘何反复废立太子允礽？又为何宁可“食言” 也不立皇八子为储君？雍正十三年（上部）2 诸子争储 20170704,https://www.youtube.com/watch?v=YBNbtLblvGY
雍正谜团大揭秘：为何他的话题源源不断？雍正王朝甄嬛传中的形象真实吗？历史上的雍正究竟是怎样的人？雍正十三年（上部）1 如此雍正 20170703,https://www.youtube.com/watch?v=aqjbQv_we6w
雍正十三年（下部）1 一方印玺 雍正面临的三大压力 20190821,https://www.youtube.com/watch?v=toznSoYq1XA
雍正十三年（下部）2 除弊革新 雍正继位之初采取了哪些措施挽救大清危局？20190822,https://www.youtube.com/watch?v=MOAW_xit3eo
雍正十三年（下部）3 历史上的田文镜 出奇的仕途经历 20190823,https://www.youtube.com/watch?v=8xozyDtzxPI
雍正十三年（下部）4 田文镜在河南 田文镜一年多让二十二个官员丢乌纱帽 20190824,https://www.youtube.com/watch?v=stTKtXbO-zA
雍正十三年（下部）5 乌先生安否 田文镜背后的神秘高人 20190825,https://www.youtube.com/watch?v=XvEZvrbGtqw
雍正十三年（下部）6 李卫当官 颇具传奇色彩的李卫究竟是个什么样的人 20190826,https://www.youtube.com/watch?v=SHpGSzUzKTU
雍正十三年（下部）7 智取甘凤池 李卫奉旨江南治盗 20190827,https://www.youtube.com/watch?v=Oo1V5WEt3BA
雍正十三年（下部）8 封疆楷模 雍正与鄂尔泰 君臣二人如何共同推进新政策落实 20190828,https://www.youtube.com/watch?v=aabGoYwa-ZY
雍正十三年（下部）9 知人善任 鄂尔泰的用人之道 20190829,https://www.youtube.com/watch?v=L7SlL2FB0sE
雍正十三年（下部）10 柱石贤弟 十三爷允祥 为何成为雍正最知心的兄弟 20190830,https://www.youtube.com/watch?v=DZiYXDDzSZ8
雍正十三年（下部）11 谦抑之道 十三爷允祥为大清繁荣贡献毕生心血 20190831,https://www.youtube.com/watch?v=ThOgq7v_TdE
雍正十三年（下部）12 君臣契友 配享太庙 张廷玉在雍正心中的特殊地位 20190901,https://www.youtube.com/watch?v=BnERfPEqyyE
雍正十三年（下部）13 宰相家训 “五官并用”的天才 20190902,https://www.youtube.com/watch?v=EwifyU6yD54
雍正十三年（下部）14 御园听政 “圆明园”名称的由来 20190903,https://www.youtube.com/watch?v=UBA8uRDs9Os
雍正十三年（下部）15 中西意趣 书画、瓷器、钟表……雍正皇帝的审美情趣 20190904,https://www.youtube.com/watch?v=A3w_5LsVulY
雍正十三年（下部）16 雍正家事 乾隆生母的身份之谜 20190905,https://www.youtube.com/watch?v=tswOxiEWXAs
雍正十三年（下部）17 弘时、弘历和弘昼 三位阿哥截然不同的人生道路 20190906,https://www.youtube.com/watch?v=oC8ZCTfzw24
雍正十三年（下部）18 谢幕之谜 雍正皇帝死因之谜 20190907,https://www.youtube.com/watch?v=qaHoga9dP48
今古话苏州7 浪系天涯纽带长 明朝版的“红海行动”：郑和设计生擒海盗头目 20190820,https://www.youtube.com/watch?v=fww5IvQZzSk
今古话苏州6 近水远山皆有情 举案齐眉 苏州大地上的一段佳话 20190819,https://www.youtube.com/watch?v=MLC64MoV1cE
今古话苏州5 吹尽狂沙始到金 百年前的苏工技艺 如何成为皇家御用？20190818,https://www.youtube.com/watch?v=-FG1_y7TIcA
今古话苏州4 清风两袖去朝天 苏州人的清官往事 20190817,https://www.youtube.com/watch?v=rP5FXzPivkA
今古话苏州3 先生之风 山高水长 苏州多状元 20190816,https://www.youtube.com/watch?v=WKFCMJUIKlE
今古话苏州2 汝曹切勿坠家风 吴郡四姓 顾陆朱张 留下许多内涵丰富的家规家训 20190815,https://www.youtube.com/watch?v=BcTIdE7kHuM
今古话苏州1 锦瑟华年谁与度 20190814,https://www.youtube.com/watch?v=nkj-ArVb8LY
翰墨风骨郑板桥1 奇人板桥 乳名“麻丫头”由来 20190710,https://www.youtube.com/watch?v=1IbqVovtuAU
翰墨风骨郑板桥2 寒门儒生 20190711,https://www.youtube.com/watch?v=rF9XS-p-OIQ
翰墨风骨郑板桥3 鬻画扬州 郑板桥艰难的卖画岁月 20190712,https://www.youtube.com/watch?v=k3GQ645L-6U
翰墨风骨郑板桥4 咬定青山 妻子离世 郑板桥决心重走科举之路 20190713,https://www.youtube.com/watch?v=FfgsK5bPEPk
翰墨风骨郑板桥5 鸣琴而治 郑板桥的伯乐——慎郡王 20190714,https://www.youtube.com/watch?v=iL6MZFCv70I
翰墨风骨郑板桥6 枝叶关情 板桥怎样带领潍县百姓渡过难关 20190715,https://www.youtube.com/watch?v=cjlPKboIcFU
翰墨风骨郑板桥7 难得糊涂 关于“难得糊涂”的传奇故事 20190716,https://www.youtube.com/watch?v=qxgve7AYjeM
翰墨风骨郑板桥8 维扬旧梦 郑板桥晚年如何卖画 20190717,https://www.youtube.com/watch?v=eZoKGQhRpPw
翰墨风骨郑板桥9 扬州八怪 清代扬州的文化名片 20190718,https://www.youtube.com/watch?v=qERW1oLwL1w
翰墨风骨郑板桥10 乱石铺街 “六分半书”的由来 20190719,https://www.youtube.com/watch?v=8ilVPzyMlT8
翰墨风骨郑板桥11 胸无成竹 板桥拜师之谜 20190720,https://www.youtube.com/watch?v=QvMww6Wi_7s
翰墨风骨郑板桥12 春风幽兰 “玉盎金盆”的故事 20190721,https://www.youtube.com/watch?v=FoBOOz0hPtk
翰墨风骨郑板桥13 柱石擎天 “郑板桥审石头”的民间传说 20190722,https://www.youtube.com/watch?v=99BYR3391Sw
翰墨风骨郑板桥14 岁寒心事 郑板桥为何鲜少画梅 20190723,https://www.youtube.com/watch?v=unzVqUQaoUE
翰墨风骨郑板桥15 真假板桥 20190724,https://www.youtube.com/watch?v=KZU3eeKwfnI
翰墨风骨郑板桥16 绝世风流 20190725,https://www.youtube.com/watch?v=p_3MFgabeU8
海上传奇（上部）18 黄海大战 中华海洋文化进入崭新篇章 20190629,https://www.youtube.com/watch?v=RaPdeC2vGRY
海上传奇（上部）17 血战马江 一场震惊世界的海战——马江海战 20190628,https://www.youtube.com/watch?v=UQ9vmb0mpnc
海上传奇（上部）16 虎门喋血 虎门销烟后的惊心血战 20190627,https://www.youtube.com/watch?v=Q0r1ZQ4j5kA
海上传奇（上部）15 海盗覆灭 清朝海防力量下降的表现 20190626,https://www.youtube.com/watch?v=6B0e28c_mKE
海上传奇（上部）14 不朽功勋 郑成功收复台湾 20190625,https://www.youtube.com/watch?v=wd6J6n6qleU
海上传奇（上部）13 戚军平寇 抗倭民族英雄戚继光与他的戚家军 20190624,https://www.youtube.com/watch?v=PehE5BxNT7Y
海上传奇（上部）12 靖海驱倭 面对实力强劲的倭寇集团 明朝军队将如何应对 20190623,https://www.youtube.com/watch?v=tDa7zqxuFhs
海上传奇（上部）11 卫所建功 “望海埚之战”大获全胜 20190622,https://www.youtube.com/watch?v=ZQW2PVtMs64
海上传奇（上部）10 非凡航程 郑和下西洋 20190621,https://www.youtube.com/watch?v=DBwnZ_p-La4
海上传奇（上部）9 东方见闻 马可·波罗眼中的中华海洋文明 20190620,https://www.youtube.com/watch?v=R2sAan31I3U
海上传奇（上部）8 驶向亚非 中国元代航海家：杨枢、汪大渊 20190619,https://www.youtube.com/watch?v=NLk4R7SHNV8
海上传奇（上部）7 碧海丹心 风雨飘摇的南宋王朝 20190618,https://www.youtube.com/watch?v=P-9VqxfxTU0
海上传奇（上部）6 东坡之海 苏轼的人生究竟有哪些不为人知的治水经历？20190617,https://www.youtube.com/watch?v=Co6S8NNSCv0
海上传奇（上部）5 扶桑之谜 南北朝时期中国的航海技术 20190616,https://www.youtube.com/watch?v=aw7Q2kGLONw
海上传奇（上部）4 法显渡海 东晋时期中外文化经济交流频繁 20190615,https://www.youtube.com/watch?v=QjbZ_IQPF3w
海上传奇（上部）3 汉帝东巡 汉武帝派人大规模出海寻求长生不老药方 20190614,https://www.youtube.com/watch?v=AkRn92vNu4A
海上传奇（上部）2 徐福扬帆 徐福东渡给日本带去的影响 20190613,https://www.youtube.com/watch?v=JXNLqibJSYs
海上传奇（上部）1 海起烽烟 中国古代的水师最早产生于何时 20190612,https://www.youtube.com/watch?v=H67FEcqgE7I
国宝迷踪（第四部）18 大沽古钟之谜 历经沧桑流落英国 大沽铁钟的百年回归路 20211129,https://www.youtube.com/watch?v=hDlhlocj2ks
国宝迷踪（第四部）17 照夜白图之谜 唐玄宗的爱马“照夜白”长什么样？照夜白图为何流失海外？20211128,https://www.youtube.com/watch?v=WXzeB6fihOs
国宝迷踪（第四部）16 食人卣之谜 “吃人”酒具造型诡异 这件青铜器上的老虎和人分别象征什么？20211127,https://www.youtube.com/watch?v=2T0KwmSmHv4
国宝迷踪（第四部）15 居延汉简之谜 烽火硝烟下的文物转移 一场惊险的“国宝奇旅” 20211126,https://www.youtube.com/watch?v=K40zxdddSaw
国宝迷踪（第四部）14 北齐校书图之谜 校勘古书很繁复？看北齐“披头士”的大型古代趴体 20211125,https://www.youtube.com/watch?v=ZgtaY8_gjVE
国宝迷踪（第四部）13 人面盉之谜 “盉”有什么作用？人面盉的奇特造型或与山海经有关？20211124,https://www.youtube.com/watch?v=vHET4SFnw7c
国宝迷踪（第四部）12 三世人马图之谜 一门三世看赵家 人马神采竞风流 探秘传奇国宝的前世今生 20211123,https://www.youtube.com/watch?v=XGkt4c4O-m4
国宝迷踪（第四部）11 研山铭之谜 一字百万金 米芾传世珍品研山铭为什么被称为“天下第一难书”？20211122,https://www.youtube.com/watch?v=3BZF-86BHl8
国宝迷踪（第四部）10 战国铜敦之谜 战国珍宝离奇失踪 数月之后惊现美国拍卖行 它最终能否重归故土？20211121,https://www.youtube.com/watch?v=LF62IBYKHlY
国宝迷踪（第四部）9 孙子兵法之谜 孙子兵法作者到底是谁？古墓竹简告诉你 20211120,https://www.youtube.com/watch?v=8u2LugkIXcM
国宝迷踪（第四部）8 写生珍禽图之谜 宋徽宗赵佶写生珍禽图几度流失海外 终归何处？20211119,https://www.youtube.com/watch?v=1euMP97Gv6A
国宝迷踪（第四部）7 王子午鼎之谜 楚王好“细腰” 青铜也“束身” 王子午鼎诉说楚国风韵 20211118,https://www.youtube.com/watch?v=77hjZU-iJQY
国宝迷踪（第四部）6 女史箴图之谜 稀世珍宝东晋后宫女子图鉴女史箴图 为何藏于大英博物馆？20211117,https://www.youtube.com/watch?v=Uzzj0_-l7vM
国宝迷踪（第四部）5 唐宋玉册之谜 珍贵玉册出土之后为何突然人间蒸发？从消失到再现的数十年间它们究竟经历了什么呢？20211116,https://www.youtube.com/watch?v=guY-ZFfEJ2M
国宝迷踪（第四部）4 大禾方鼎之谜 神秘大鼎为何以人面纹为饰？古怪的面孔背后有着怎样的秘密？20211115,https://www.youtube.com/watch?v=bg7FqZ5AVmc
国宝迷踪（第四部） 3 虎符之谜 武则天为什么要用龟来做符？20211114,https://www.youtube.com/watch?v=jbyt7Pi5lE8
国宝迷踪（第四部）2 高逸图之谜 孙位高逸图展现了竹林七贤怎样的风姿？20211113,https://www.youtube.com/watch?v=xH1IUEdz6ww
国宝迷踪（第四部）1 何尊之谜 30元的价格，2次易手，10年沉寂 这件青铜尊为什么能成为镇国之宝？20211112,https://www.youtube.com/watch?v=StJroIv0G4o
国宝迷踪 第三部 EP28事茗图之谜--一缕茶香三分闲趣 看唐伯虎山水之乐 20200825 | CCTV频道,https://www.youtube.com/watch?v=iOxEYOUOOIo
国宝迷踪 第三部 EP27 大晟钟之谜--文艺青年宋徽宗与大晟钟的不解之缘 20200824 | CCTV频道,https://www.youtube.com/watch?v=J6nfReXAhsU
国宝迷踪 第三部 EP26 神秘的“青铜奔马”--如何演变为中国旅游的标志？20200823 | CCTV频道,https://www.youtube.com/watch?v=pspiVB4szDY
国宝迷踪 第三部 EP25曹全碑册之谜--书法盛世的见证 展现东汉末年金戈铁马的历史 20200822 | CCTV频道,https://www.youtube.com/watch?v=Qkzi8ZFSWB8
国宝迷踪 第三部 EP23 惊世的发现——揭秘古代皇室贵族对玉的执着与迷恋 20200820 | CCTV频道,https://www.youtube.com/watch?v=HiYXZvkhkIg
20200819 国宝迷踪（第三部） 22 金编钟之谜| CCTV官方频道,https://www.youtube.com/watch?v=5NF4dTY9KhA
穿越千年的石鼓为何被誉为“中华第一古物”？国宝迷踪（第三部）20 石鼓里的秘密 20200817 | CCTV频道,https://www.youtube.com/watch?v=vRaAf20wE0U
20200816 国宝迷踪（第三部） 19 重屏会棋图之谜| CCTV官方频道,https://www.youtube.com/watch?v=1m70UbjchuU
20200815 国宝迷踪（第三部） 18 追索青铜壶| CCTV官方频道,https://www.youtube.com/watch?v=cR1CgsVaPH4
千年古墓中惊现青铜编钟 出土后是否还能演奏出美妙的音乐？国宝迷踪（第三部）17 稀世珍宝出土之谜 20200814 | CCTV频道,https://www.youtube.com/watch?v=NP6H249TLco
20200813 国宝迷踪（第三部） 16 祭侄文稿之谜| CCTV官方频道,https://www.youtube.com/watch?v=EER7BEm7ZFY
20200806 国宝迷踪（第三部） 15 古墓疑云| CCTV官方频道,https://www.youtube.com/watch?v=O-mNs0Ax2T0
20200805 国宝迷踪（第三部） 14 十咏图之谜| CCTV官方频道,https://www.youtube.com/watch?v=JuQjVViWjiY
20200804 国宝迷踪（第三部） 13 神秘的马槽| CCTV官方频道,https://www.youtube.com/watch?v=6UMQCF6_Y18
20200803 国宝迷踪（第三部） 12 “黄州二帖”之谜| CCTV官方频道,https://www.youtube.com/watch?v=b4s1SG3awgs
20200802 国宝迷踪（第三部） 11 溪山行旅图之谜| CCTV官方频道,https://www.youtube.com/watch?v=N85LvHyy1Jk
20200801 国宝迷踪（第三部） 10 神秘的青铜方壶| CCTV官方频道,https://www.youtube.com/watch?v=Ya8PrH9qoD0
20200731 国宝迷踪（第三部） 9 “传世名画”之谜| CCTV官方频道,https://www.youtube.com/watch?v=avBH2wFle-M
国宝迷踪（第三部） 8 和氏璧被秦始皇改头换面 “传国玉玺”下落不明 20200730,https://www.youtube.com/watch?v=m_8P5ef0aKQ
20200729 国宝迷踪（第三部） 7 神秘的古书| CCTV官方频道,https://www.youtube.com/watch?v=UNPpdYGsbxg
国宝迷踪（第三部） 6 “惊世宝剑”身世之谜 20200728,https://www.youtube.com/watch?v=QF4h1LFF7QI
国宝迷踪（第三部） 5 步辇图之谜 20200727,https://www.youtube.com/watch?v=NmbifjRLA4c
国宝迷踪（第三部） 4 子龙鼎之谜 20200726,https://www.youtube.com/watch?v=TQzQdGlqt9I
国宝迷踪（第三部） 3 草书前后赤壁赋之谜 20200725,https://www.youtube.com/watch?v=X9TbYZ_nu9w
国宝迷踪（第三部） 2 簪花仕女图之谜 20200724,https://www.youtube.com/watch?v=wqsH9TjTLeI
国宝迷踪（第三部） 1 吴王夫差传世遗物青铜盉之谜 20200723,https://www.youtube.com/watch?v=L7AFHy8rgzI
国宝迷踪（第二部） 22 敦煌卷子之谜 道士王圆箓 意外发现佛家经典 20190219,https://www.youtube.com/watch?v=C3n8K6BZXZI
国宝迷踪（第二部） 21 素纱襌衣之谜 20190218,https://www.youtube.com/watch?v=gXMK-B_9ZV4
国宝迷踪（第二部） 20 洛神赋图之谜 20190217,https://www.youtube.com/watch?v=ErE2n-ugmus
国宝迷踪（第二部） 19 “马踏飞燕”之谜 鲜为人知的铜奔马出土经历 20190216,https://www.youtube.com/watch?v=9RnAhoAbnd8
国宝迷踪（第二部） 18 苦笋帖之谜 怀素传世墨迹草书历史疑团揭秘 20190215,https://www.youtube.com/watch?v=j8Xave30cV8
国宝迷踪（第二部） 17 妇好鸮尊之谜 武丁的一生所爱 20190214,https://www.youtube.com/watch?v=IjmxgRiAjRA
丝路上的古城 20 海上仙境话烟台 20200609,https://www.youtube.com/watch?v=ZkW-cDpQJZs
丝路上的古城 19 把酒临风话青岛 20200608,https://www.youtube.com/watch?v=P6BHwCIZ8Co
丝路上的古城 18 潮起潮落话杭州 20200607,https://www.youtube.com/watch?v=n9ogf1ZspJ4
丝路上的古城 17 明州望月话宁波 20200606,https://www.youtube.com/watch?v=Z9Dagd-3m00
丝路上的古城 16 东方福船话福州 20200605,https://www.youtube.com/watch?v=iKw4zuJ923g
丝路上的古城 15 刺桐花开话泉州 20200604,https://www.youtube.com/watch?v=VYFPp-Fq41o
丝路上的古城 14 月港盛衰话漳州 20200603,https://www.youtube.com/watch?v=4jQ8Ls9Homk
丝路上的古城 13 南国商都话广州 20200602,https://www.youtube.com/watch?v=51YBhtI9Hng
丝路上的古城 12 港城春秋话湛江 20200601,https://www.youtube.com/watch?v=o0i9QepAh18
丝路上的古城 11 珍珠故乡话北海 20200531,https://www.youtube.com/watch?v=WsQGvwYkfao
丝路上的古城 10 千年古城话喀什 20200530,https://www.youtube.com/watch?v=BOZDutC-mvU
丝路上的古城 9 万方乐奏话和田 20200529,https://www.youtube.com/watch?v=G1AMBfa2oTo
丝路上的古城 8 天山遗珠话伊宁 20200528,https://www.youtube.com/watch?v=35iXFuUx_78
丝路上的古城 7 发现之旅话乌市 20200527,https://www.youtube.com/watch?v=O374NvZRbAI
丝路上的古城 6 甜蜜火洲吐鲁番 20200526,https://www.youtube.com/watch?v=At1FgURXEAc
丝路上的古城 5 丝路咽喉话敦煌 20200525,https://www.youtube.com/watch?v=8myzKKBFvs0
丝路上的古城 4 天地大美话西宁 20200524,https://www.youtube.com/watch?v=1pZC22rrPr8
丝路上的古城 3 丝路要津话兰州 20200523,https://www.youtube.com/watch?v=niEfIhLxES4
丝路上的古城 2 男耕女织话宝鸡 20200522,https://www.youtube.com/watch?v=6Br9MKoWD4U
丝路上的古城 1 凿空西域话西安 20200521,https://www.youtube.com/watch?v=5xC3iaCeH5E
丝路上的古城（第二部） 15 海上仙境话烟台 “烟台”名称的由来 20190501,https://www.youtube.com/watch?v=fSvv-RKaVGs
丝路上的古城（第二部） 14 把酒临风话青岛 一杯啤酒拉近了青岛与世界的距离 20190430,https://www.youtube.com/watch?v=NSQ_L5K0g_Y
丝路上的古城（第二部） 13 山海胜迹连云港 开辟海上丝绸之路的先驱 20190429,https://www.youtube.com/watch?v=1yO4PrMiwyo
丝路上的古城（第二部） 12 烟花三月话扬州 令乾隆意想不到的扬州之旅 20190428,https://www.youtube.com/watch?v=z8BO_4VucD8
