油管-百家讲坛_1,#genre#
一个放猪专业户 为啥能成为丞相？扒一扒汉武帝时期唯一得到善终的丞相公孙弘 王立群读史记汉武帝（十八） 公孙丞相,https://www.youtube.com/watch?v=MQ_MlqZysUU
李广征战一生 屡建战功 因何要在漠北之战中自杀？他又为何终其一生不得封侯呢？王立群读史记汉武帝（十七） 李广难封,https://www.youtube.com/watch?v=5YPOohFDTzE
从家奴到大将军 揭秘一代名将卫青的逆袭之路 王立群读史记汉武帝（十六）初露锋芒,https://www.youtube.com/watch?v=XWxNSxzRSpE
阿娇为什么被废？汉武帝与平民歌女卫子夫又是如何邂逅的？王立群读史记汉武帝（十五）阿娇失势,https://www.youtube.com/watch?v=2qElisOf8ZU
汉武帝精心布局马邑之围 为何最终功败垂成？王立群读史记汉武帝（十四）马邑之谋,https://www.youtube.com/watch?v=Oe1PSjJndgQ
汉武帝为何在位54年中 有44年都在与匈奴交战？揭秘汉匈持续交兵的原因 王立群读史记汉武帝（十三）汉匈交兵,https://www.youtube.com/watch?v=2nna6lCTKLI
遗诏消失引发的冤案 揭秘窦婴之死背后隐藏的玄机 王立群读史记汉武帝（十二）窦婴之死,https://www.youtube.com/watch?v=JtD5vsTl13Q
窦婴与灌夫积极结交田蚡 却为何屡生嫌隙？王立群读史记汉武帝（十一）田窦交恶,https://www.youtube.com/watch?v=MDRDDl6HANQ
对汉武帝新政横加干涉 把儒生丢进野猪笼 窦太后为何如此抵触儒学？王立群读史记汉武帝（十）太后干政,https://www.youtube.com/watch?v=gVxgGRPUi54
从争议到肯定 窦婴何以成为汉武帝的第二任丞相？王立群读史记汉武帝（九）窦婴为相,https://www.youtube.com/watch?v=r-VOJpol9Qk
董仲舒：汉武帝的儒学导师！他是如何引领“罢黜百家 独尊儒术”思想变革的？王立群读史记汉武帝（八）董生对策,https://www.youtube.com/watch?v=WufDDDbO6Kc
在刘彻9年的太子生涯中 他为何没有遇到任何危险？这背后汉景帝都做了些什么呢？王立群读史记汉武帝（七）平安太子,https://www.youtube.com/watch?v=D3LAnow1jK8
汉景帝到底是一个怎样的人？在立太子这件事上他究竟发挥了怎样的作用？探秘汉景帝的智谋与决断 王立群读史记汉武帝（六）景帝清障,https://www.youtube.com/watch?v=hIvS63i4_O4
前有废太子刘荣 后有梁王刘武 在景帝朝的储君之争中 7岁的刘彻为何最终胜出？王立群读史记汉武帝（五）继位太子,https://www.youtube.com/watch?v=RhapBdNInjc
声势浩大的吴楚七国之乱 为何在三个月内就平定了？王立群读史记汉武帝（四）储君之争,https://www.youtube.com/watch?v=7p0S8pLQ_r4
从皇十子到皇太子 汉武帝的成功背后 离不开这五个女人的角逐 王立群读史记汉武帝（三）立储风波,https://www.youtube.com/watch?v=wAr6vC-cT_A
汉武帝究竟是怎样的一个人？排行第十的刘彻是如何登上帝王宝座的？揭秘汉武帝时期宫廷权谋之争 王立群读史记汉武帝（二）官闱角逐,https://www.youtube.com/watch?v=hqHznGD__ng
史记究竟是一部怎样的著作？它是怎样写就的？司马迁又是一位什么样的史官？是什么成就了他不朽的历史地位？一起探寻史记背后的故事 王立群读史记汉武帝（一）史家绝唱,https://www.youtube.com/watch?v=FQq7NnIgEOw
易经的奥秘 （一） 何为易经 | 曾仕强讲易经,https://www.youtube.com/watch?v=yh-VjluS7t4
从放牛娃到晚清首富再到倾家荡产，一口气看完红顶商人胡雪岩跌宕起伏的人生经历！胡雪岩的启示| CCTV官方频道,https://www.youtube.com/watch?v=KgkrRs9MCFY
明、清、大顺三朝选一 吴三桂为何偏偏选择了他的宿敌大清王朝？回顾三百多年前由一座雄关引发的历史巨变 清初往事1 山海关疑云 20231203,https://www.youtube.com/watch?v=95t337SyW8g
初出茅庐的孙子 如何赢得吴王的信任？孙子兵法（第一部）01 奇人奇书,https://www.youtube.com/watch?v=Edrs8o_TZxs
魅惑李治，心狠手辣上位杀女！从唐太宗才人到唐高宗皇后，一口气看完武则天励志又血腥的上位史女皇武则天 上集| CCTV官方频道,https://www.youtube.com/watch?v=W45nMCvYJwg
从养马立国到变法称王，再到一统天下，秦国是如何一步步崛起的？一口气读懂秦始皇嬴政的一生 王立群读史记秦始皇（上部）| CCTV官方频道,https://www.youtube.com/watch?v=CeIubNvCLUY
走进“三国的世界” 探秘造成1800多年前天下大乱的因素三国演义启示录（上部）1 局势与趋势 20230325,https://www.youtube.com/watch?v=IDfq17E_vac
薛宝钗艳冠群芳 参加选秀为何会落选？她对贾宝玉是真爱吗？她最终是否如愿以偿嫁给了贾宝玉？探秘薛宝钗不同寻常的人生结局 道不尽扑朔迷离梦红楼之揭秘薛宝钗 #精品讲坛,https://www.youtube.com/watch?v=RQRvd9nuvck
贾府是如何过春节的？忙年、祭祖、吃酒、放炮......盘点红楼梦里过年的那些事儿,https://www.youtube.com/watch?v=oVQJenQPi5U
舌尖上的历史 1 除夕夜的“团圆饭” 20200124,https://www.youtube.com/watch?v=rAqjoK-Yy3U
舌尖上的历史 2 饺子的故事 20200125,https://www.youtube.com/watch?v=UdE66EUiVMw
舌尖上的历史 3 “挑食”的孔子 20200126,https://www.youtube.com/watch?v=lQaSl7N6F9w
舌尖上的历史 4 厨师的鼻祖 20200127,https://www.youtube.com/watch?v=rU0Ntpr-2nk
舌尖上的历史 5 举杯邀明月 20200128,https://www.youtube.com/watch?v=i3ofe1IR1XQ
舌尖上的历史 6 引箸举汤饼 20200129,https://www.youtube.com/watch?v=fdvl7ALWDgo
舌尖上的历史 7 “美食家”苏东坡 20200130,https://www.youtube.com/watch?v=njIE0Joc3VQ
舌尖上的历史 8 “莼鲈之思”与江南记忆 20200131,https://www.youtube.com/watch?v=TthWrW0O2Tg
舌尖上的历史 9 明朝的“吃货”说吃货 20200201,https://www.youtube.com/watch?v=EwIzIPAwmgg
舌尖上的历史 10 备荒金薯“千叟宴” 20200202,https://www.youtube.com/watch?v=iiN_jOLQgcs
诗意新春 1 南风之薰 20190204,https://www.youtube.com/watch?v=ZUcg8PzflQs
诗意新春 2 有情知望乡 20190205,https://www.youtube.com/watch?v=hZHdwqJN9V4
诗意新春 3 灯树千光照夜阑 20190206,https://www.youtube.com/watch?v=YAGQrKsBW84
诗意新春 5 春阴垂野草青青 20190208,https://www.youtube.com/watch?v=DT6jVPg1U1E
诗意新春 4 春归盛世意渐浓 20190207,https://www.youtube.com/watch?v=rmLYWb8Yeko
诗意新春 6 红霞一抹百花新 20190210,https://www.youtube.com/watch?v=j5-7gVDmp8o
诗意新春 7 稚子齐歌乐岁诗 20190210,https://www.youtube.com/watch?v=Xbv5pGAkbPU
诗意新春 8 烟火由来盛帝京 20190211,https://www.youtube.com/watch?v=tWJKUqXs-ro
20180209 新春史话 1 春夏秋冬起唐尧,https://www.youtube.com/watch?v=sWJyPh6O9nw
20180210 新春史话 2 秦皇汉武卷春潮,https://www.youtube.com/watch?v=H3mwz-rmTKM
20180211 新春史话 3 东晋江南春意深,https://www.youtube.com/watch?v=RUr1I37fN5M
20180212 新春史话 4 盛世花舞大唐春,https://www.youtube.com/watch?v=AsGi_vq1COQ
20180213 新春史话 5 忆昔开元全盛日,https://www.youtube.com/watch?v=DrYdwsdgwp8
20180214 新春史话 6 万壑清光喜气浮,https://www.youtube.com/watch?v=tESO1kH_Ygo
20180215 新春史话 7 江山到处可乘兴,https://www.youtube.com/watch?v=P_1R7niIQg0
20180216 新春史话 8 宋时春日织锦色,https://www.youtube.com/watch?v=M3dF0hJkqvU
20180217 新春史话 9 忧乐共与天下同,https://www.youtube.com/watch?v=9hP5S2QYmPY
20180218 新春史话 10 爆竹声中一岁除,https://www.youtube.com/watch?v=wCZRk9-F7Yg
20180219 新春史话 11 始共新年一并来,https://www.youtube.com/watch?v=4iun9LJX5OI
20180220 新春史话 12 大明灯火不夜天,https://www.youtube.com/watch?v=Q2S--7r5Ang
20180221 新春史话 13 一元复始万象新,https://www.youtube.com/watch?v=WV8KWAhYVUc
20180222 新春史话 14 兼容并包启新篇,https://www.youtube.com/watch?v=wOULaZimzu4
20180223 新春史话 15 人生无处不青山,https://www.youtube.com/watch?v=jxBX_Fwi50U
20180224 新春史话 16 春风化雨育人心,https://www.youtube.com/watch?v=nlTHBrsF_0A
20180225 新春史话 17 丽日和风被万方,https://www.youtube.com/watch?v=htqLoUNnGWs
20180226 新春史话 18 从来乐事首天伦,https://www.youtube.com/watch?v=HjMDCnExgFs
720,https://www.youtube.com/watch?v=tU4GXJd9wxc
720,https://www.youtube.com/watch?v=z6MZLycic60
720,https://www.youtube.com/watch?v=1w3l-Il_nvg
720,https://www.youtube.com/watch?v=ZPsAZ_XEzuk
720,https://www.youtube.com/watch?v=E4MRQ3ZnDRA
20150324   三国名将·许褚虎侯神威,https://www.youtube.com/watch?v=pj7dXKi3TWk
20150323   三国名将·张辽良将魁首,https://www.youtube.com/watch?v=FPdETDRbM6E
720,https://www.youtube.com/watch?v=NVYZeqM0dN0
720,https://www.youtube.com/watch?v=lUq55eLC5nw
720,https://www.youtube.com/watch?v=iHpluowVCjA
20150315   三国名将·关羽 1 历史关公,https://www.youtube.com/watch?v=TfCLf63BSOQ
20150316   三国名将·关羽 2 文化关公,https://www.youtube.com/watch?v=1e2YpreRwrE
20150317   三国名将·关羽 3 谜团关公,https://www.youtube.com/watch?v=ZYbz2kA-x_U
20150321   三国名将·赵云 1 耿耿忠心,https://www.youtube.com/watch?v=rUOIUIfXKUE
20150322   三国名将·赵云 2 堂堂勇将,https://www.youtube.com/watch?v=peOGIUVTOIc
20150319   三国名将·马超 1 三国悍马,https://www.youtube.com/watch?v=0advT3zXtY8
20150320   三国名将·马超 2 寂寞将星,https://www.youtube.com/watch?v=BFJ0KEKlaKk
20130720  三国名将-吴国篇之周瑜1 人品美玉-HD高清完整版,https://www.youtube.com/watch?v=d74bm8KFWMw
20130721 三国名将-吴国篇之周瑜 2 国家脊梁,https://www.youtube.com/watch?v=ZBtVAWpuA3U
20130722 三国名将-吴国篇之周瑜 3 名将之花,https://www.youtube.com/watch?v=NfCrULLXSLQ
20130723 三国名将吴国篇之吕蒙1 军界新锐,https://www.youtube.com/watch?v=T9wKaiu1jfU
20130724 三国名将-吴国篇之吕蒙2 谋略峥嵘,https://www.youtube.com/watch?v=DtZ1KTNZFhc
20130725 三国名将-吴国篇之吕蒙3 鏖战荆州,https://www.youtube.com/watch?v=iQ37oO78Jbs
20130726 三国名将-吴国篇之陆逊 1 猇亭奇功,https://www.youtube.com/watch?v=S5sp4WMxuo4
20130727 三国名将-吴国篇之陆逊 2 石亭凯歌,https://www.youtube.com/watch?v=Nz6XFJWqb-s
20130728 三国名将-吴国篇之陆逊 3 含冤而死,https://www.youtube.com/watch?v=PZrAGNgKuAo
20130729 三国名将-吴国篇之朱然 1 名震敌国,https://www.youtube.com/watch?v=jaMt7qo3aKE
20130730 三国名将-吴国篇之朱然 2 文物瑰宝,https://www.youtube.com/watch?v=IjiMp3NHjXQ
20130731 三国名将-吴国篇之陆抗-将门虎子,https://www.youtube.com/watch?v=3_hZJv2x2HA
他是中国第一历史博主、行走的“审美标准”！隐忍一世 最终著成“史家之绝唱” 一起来看司马迁的故事 司马迁的历史时空1 千秋太史公 20231214,https://www.youtube.com/watch?v=sqsLuLr5VXk
究竟是怎样的时代造就了伟大的司马迁？他的成长之路又是如何成就了史记？司马迁的历史时空2 遥望龙门是故乡 20231215,https://www.youtube.com/watch?v=g3pR9CQFQQo
司马迁的家世原来如此显赫 他的先祖到底是谁？独特的身世又对他产生了哪些影响？司马迁的历史时空3 源远流长太史家 20231216,https://www.youtube.com/watch?v=MeEPIlgliRY
司马迁阅读过哪些书籍、文献？他丰富的学识从何而来？揭秘司马迁成为史学巨匠的背后故事 司马迁的历史时空4 读书万卷 20231217,https://www.youtube.com/watch?v=K9E38ikXqpY
二十岁开始游历天下 他去过的地方远多于周游列国的孔子！司马迁为啥要花费大量时间、精力去旅行？司马迁的历史时空5 壮游天下 20231218,https://www.youtube.com/watch?v=XM6WrgwPkf8
古代的郎官是什么官？在郎官任上 司马迁见证了哪些重要的历史时刻？这对他写史记有什么影响？司马迁的历史时空6 入仕为郎 20231219,https://www.youtube.com/watch?v=w99SBC84b8k
名垂千古的伟大史家是如何炼成的？父亲的栽培对司马迁的成长有着怎样的影响？司马迁的历史时空7 继承父志 20231220,https://www.youtube.com/watch?v=BiQkyPEbAFI
在太初历之前 汉朝人面临着怎样的历法状况？在改革的过程中 司马迁发挥了怎样不可替代的作用呢？司马迁的历史时空8 历法改革 20231221,https://www.youtube.com/watch?v=WZnXKgejvCI
李陵事件是怎么回事？司马迁为何因此入狱？揭秘李陵之祸始末 司马迁的历史时空9 李陵事件 20231222,https://www.youtube.com/watch?v=vIQ4HjUZeIE
究竟是怎样的不懈努力成就了太史公司马迁？为走出精神困境 他又经历了怎样的心路历程？司马迁的历史时空10 发愤著书 20231223,https://www.youtube.com/watch?v=oRutyBCQt5Y
司马迁出狱不久后为何被汉武帝任命为中书令？步入晚年的司马迁心境发生了怎样的变化？他对自己的人生有怎样的评说？司马迁的历史时空11 英雄晚景 20231224,https://www.youtube.com/watch?v=DWxSUtIdWqA
史记在司马迁身后 经历了怎样曲折的流传过程？又有多少人为这份事业追加过自己的劳动和心血呢？探究史记的文化地位 司马迁的历史时空12 名山事业 20231225,https://www.youtube.com/watch?v=lSt5nK4Eoy4
李自成为何只当了一天的皇帝就跑路了？探秘山海关之战李自成兵败的原因 清初往事2 聚焦雄关 20231204,https://www.youtube.com/watch?v=g2nkRBUvnFo
为崇祯皇帝举哀、任用原来的明朝官员 清军入关后为了稳定政权 多尔衮都做了哪些事？清初往事3 三大难题 20231205,https://www.youtube.com/watch?v=GSVdfYVWHsU
大顺政权为何短命？落发为僧还是惨死军中？探秘“闯王”李自成的结局 清初往事4 兵败九宫山 20231206,https://www.youtube.com/watch?v=I8bmHa0IXSk
昏招频出、君臣互坑 南明朝廷究竟有多荒唐？难怪这么快覆灭 清初往事5 祸起萧墙 20231207,https://www.youtube.com/watch?v=MvxKE_ury7c
南明弘光政权是如何上位的？作为明朝的延续 南明朝廷到底经历了什么？清初往事6 南明四镇 20231208,https://www.youtube.com/watch?v=86hCl3XE8xE
皇帝连夜跑路 大臣开城投降 南明究竟为什么那么快灭亡？清初往事7 疾风知劲草 20231209,https://www.youtube.com/watch?v=FgsWsK6aPnI
死后惨遭掘墓斩骨 多尔衮结局为何如此悲惨？“太后下嫁”这一传言又是如何产生的呢？清初往事8 生前与身后 20231210,https://www.youtube.com/watch?v=X2T2GHYuzRQ
多尔衮和孝庄太后到底是什么关系？探秘“太后下嫁”背后的历史真相 清初往事9 历史的真相 20231211,https://www.youtube.com/watch?v=BLxTmU1tbwk
生性散淡、不好理政？还原历史上真实的顺治皇帝 为情所困、遁入空门？揭秘顺治“去向之谜” 清初往事10 危机与挑战 20231212,https://www.youtube.com/watch?v=GIN2P6N_aCk
进宫仅数月就被封为皇贵妃！董鄂妃身上到底藏着什么秘密？顺治皇帝多次废后风波的背后有着怎样鲜为人知的历史真相？清初往事11 交流与融合 20231213,https://www.youtube.com/watch?v=5wmnhqMzQRc
从千金小姐到使唤丫头 作为红楼梦里第一个出场的女子 命运多舛的香菱结局如何？品读红楼小人物1 身世浮沉说香菱 20231115,https://www.youtube.com/watch?v=fvvonNTz2tw
颠覆认知！搞笑的刘姥姥竟是红楼梦中最聪明的人 她到底有哪些过人之处？品读红楼小人物2 礼失求野刘姥姥 20231116,https://www.youtube.com/watch?v=pESc-I09vd0
凭自己的真本事 跳出那个永远没法出头的大观园！红楼梦里的丫鬟小红是如何从底层“突出重围”的？品读红楼小人物3 众醉独醒说小红 20231117,https://www.youtube.com/watch?v=cl4n-dFboxk
是小姐与丫鬟 更是姐妹与知己！一生为黛玉而活的紫鹃都做了哪些事？品读红楼小人物 4 闺中密友说紫鹃 20231118,https://www.youtube.com/watch?v=MjF1Y6sJ4XU
王孙的包养、公子的追捧对他来说都是“黄金牢笼”！揭秘“娱乐圈”美男子蒋玉菡是如何华丽转身的？品读红楼小人物 5 梨园弟子蒋玉菡 20231119,https://www.youtube.com/watch?v=mKKTxamg-mQ
出生为奴的鸳鸯为何是贾府最有地位的丫鬟？面对“喜从天降”的事情 她竟选择“宁为玉碎”？品读红楼小人物 6 重情重义说鸳鸯 20231120,https://www.youtube.com/watch?v=b7qMu0epRhs
真爱不分身份贵贱！当偶像剧情节出现在红楼梦 豪门少爷贾蔷与戏子龄官能否终成眷属？品读红楼小人物 7 龄官画蔷说爱情 20231121,https://www.youtube.com/watch?v=4eWlLKDYLXs
他是宝玉身边的大红人！小厮茗烟为何如此受宠？茗烟改名又有何深意？品读红楼小人物 9 青春作伴说茗烟 20231123,https://www.youtube.com/watch?v=kbKMuwgnhvw
探春为什么不认自己的生母？粗俗愚昧的赵姨娘又为何能在贾府立足？何品读红楼小人物 8 不应有恨赵姨娘 20231122,https://www.youtube.com/watch?v=Dijkj5sMtwo
是美貌和情欲杀死了她？绝色佳人尤三姐 为何最终会以自刎落幕？品读红楼小人物10 刚烈如火尤三姐 20231124,https://www.youtube.com/watch?v=ERh4eaYiJRg
高冷、风流、看破红尘？出尔反尔退婚尤三姐 让人迷惑的柳湘莲到底是一个什么样的人？品读红楼小人物11 扮酷少年柳湘莲 20231125,https://www.youtube.com/watch?v=BiYPzQcrJRU
焦大醉骂刺痛了谁？从喝马尿到吃马粪 细说焦大荣耀而又悲哀的一生 品读红楼小人物12 晨钟暮鼓说焦大 20231126,https://www.youtube.com/watch?v=KfC_c1bhaTM
徇私枉法、薄情寡义 最终贪婪无度、回头无路 盘点伪君子贾雨村做过的那些令人不齿之事 品读红楼小人物13 大伪似真贾雨村 20231127,https://www.youtube.com/watch?v=xh2ZO70iIko
才情横溢却命运多舛 那个住在大观园的出家人妙玉 是红楼梦里最为矛盾和复杂的女孩儿 品读红楼小人物14 槛内槛外说妙玉 20231128,https://www.youtube.com/watch?v=HLGOoznXrbA
为富贵生活放弃了尊严 想当“宝二爷的姨娘”的袭人究竟是一个怎样的人？她最终的命运又是如何？品读红楼小人物15 盲人摸象说袭人 20231129,https://www.youtube.com/watch?v=ldykcvGCAgE
“心比天高 身为下贱” 丫鬟晴雯为何没有奴性？揭开晴雯身世之谜 品读红楼小人物16 光风霁月说晴雯 20231130,https://www.youtube.com/watch?v=85yHXBhN3Rk
王熙凤的陪嫁丫头平儿 在夹缝中求生存 却获得一致好评 她究竟有什么独特之处？品读红楼小人物17 俏不争春说平儿 20231201,https://www.youtube.com/watch?v=emUMkP6_TVU
“局外人” 冷子兴是何来历？他为何深知贾府的底细 又能看透其兴衰？品读红楼小人物18 古董商人冷子兴 20231202,https://www.youtube.com/watch?v=CkTaGBzKx_U
黄瓦红墙有来头 黑、绿屋顶也有讲究！探秘紫禁城的色彩之美 故宫知多少（第一部）1 色彩之城的奥秘 20231105,https://www.youtube.com/watch?v=XC3rGDQzQQA
故宫竟是斜的！明清的皇帝们都坐歪了？故宫600年不积水的真相究竟是什么？故宫知多少（第一部）2 最大的汉字 20231106,https://www.youtube.com/watch?v=GDNv5avjbhM
别再被影视剧误导了 皇帝平时上朝不在金銮殿 龙椅也并不好坐 堪比修炼 探秘北京故宫内最大的宫殿——太和殿 故宫知多少（第一部）3 非凡的金銮殿 20231107,https://www.youtube.com/watch?v=jgL_rBw2yFw
这里是下雨天乾隆皇帝的钟爱之地！探访中和殿 看看一代代帝王反躬自省的地方长什么样 故宫知多少（第一部）4 奇特妙趣中和殿 20231108,https://www.youtube.com/watch?v=Fwe_hLLewZ8
皇帝建房子也偷工减料？帝王的寝宫、状元的摇篮 探秘“人生逆转殿”——保和殿 故宫知多少（第一部）5 状元的诞生 20231109,https://www.youtube.com/watch?v=W7Ntw9VNT9E
紫禁城的天街有何作用？所谓的“御门听政”指的是什么？故宫知多少（第一部）6 天街的故事 20231110,https://www.youtube.com/watch?v=Z4O_xIVFPJs
道光皇帝即位为何迷雾重重？作为明清天子的寝宫 乾清宫究竟有哪些特别之处？故宫知多少（第一部）7 皇帝“变形记” 20231111,https://www.youtube.com/watch?v=O0DEOtYdy9g
这座宫殿凤纹竟绘制在龙纹之上！揭开交泰殿“大不敬”行为之谜 故宫知多少（第一部）8 装修奇特交泰殿 20231112,https://www.youtube.com/watch?v=NeKu6vqyJoI
“坤宁”实则不宁 这座古代女孩的“梦想之宫”埋葬了太多的青春 揭秘明清两代皇后们风光背后的凄惨人生  故宫知多少（第一部）9 悲喜交加坤宁宫 20231113,https://www.youtube.com/watch?v=nfQLgzTefuE
被封侯的古柏、躬身参拜的石头...... 探秘故宫御花园中一花一草、一石一木背后的传奇故事 故宫知多少（第一部）10 风雨御花园 20231114,https://www.youtube.com/watch?v=3D1g0PXrK2Y
唐诗三百首的作者是谁？为什么在众多的唐诗作品中只选取了三百首呢？唐诗经典炼成记1 穷源须要识初心 20231026,https://www.youtube.com/watch?v=mbmw70NJ8qA
唐诗三百首究竟是如何“修炼”成为一部唐诗启蒙经典的？孙洙在诗歌的遴选和编排上到底有着哪些良苦用心呢？唐诗经典炼成记2 谆谆频为发童蒙 20231027,https://www.youtube.com/watch?v=b-iuMpNdWUU
唐诗三百首的开篇之作是哪首诗？解读清代科举制度对唐诗三百首的编排影响 唐诗经典炼成记3 入门先须正 20231028,https://www.youtube.com/watch?v=yUnsy5Vhcqw
唐诗三百首中备受推崇的诗人是谁？又有哪些他的名篇被收录其中呢？唐诗经典炼成记4 老杜诗篇得独尊 20231029,https://www.youtube.com/watch?v=i05qwBNNetA
唐诗三百首中收录了哪些身份独特的诗人作品？唯一一首女性诗作又是怎样的呢？唐诗经典炼成记5 苔花如米小 20231030,https://www.youtube.com/watch?v=wlbyxeeCJzU
韦丛究竟是什么样的女子？竟让“凉薄无情”的元稹思念终生 唐诗三百首中还有哪些感染力极强的作品？唐诗经典炼成记6 论诗重性情 20231031,https://www.youtube.com/watch?v=VSHtD7-khBI
孟郊的游子吟为何能选入唐诗三百首？解析唐诗三百首中小人物的不同诗意 唐诗经典炼成记7 飞入寻常百姓家 20231101,https://www.youtube.com/watch?v=L46PafbaYVI
作为唐诗的入门必读 唐诗三百首中为何会有不符合常规体裁的诗作？唐诗经典炼成记8 无限风光在险峰 20231102,https://www.youtube.com/watch?v=8TFYtwZojXw
唐诗三百首成功的原因是什么？李白一反常态的作品玉阶怨又有着怎样与众不同的巧妙构思呢？唐诗经典炼成记9 万紫千红总是春 20231103,https://www.youtube.com/watch?v=OT4EvAFpf_s
唐诗三百首中有哪些值得深入解读的诗作？后世的注家对唐诗三百首又做了怎样的精彩批注呢？唐诗经典炼成记10 今古诗情日日新 20231104,https://www.youtube.com/watch?v=u-mG779ytOI
不惜烧伤腿脚来对抗圣旨！王献之、郗道茂、新安公主 东晋最虐三角恋 后来结局如何？千古家书（第一部）1 当时只道是寻常 20231014,https://www.youtube.com/watch?v=Fw4xPK61yfI
嫁给史上第一美男子是怎样的一种爱情和婚姻？西晋美男潘安爱妻成痴 妻子去世终身不娶 开创文学史上悼亡词先河 千古家书（第一部）2 一往情深深几许 20231015,https://www.youtube.com/watch?v=ck8JIg4BeeA
用一辈子赌一次地老天荒 到最后为爱痴狂徒悲伤！揭开唐代女诗人鱼玄机的爱恨情仇 千古家书（第一部）3 忆君心似西江水 20231016,https://www.youtube.com/watch?v=AKnL3iXc4ks
陶渊明和他的冤种儿子们：五个儿子个个不成器 陶渊明一首诗将他们“责骂”一遍 风趣幽默 让人情不自禁想笑 千古家书（第一部）4 有子贤愚何挂怀 20231017,https://www.youtube.com/watch?v=yd-bwDasmg8
“广陵散于今绝矣”！竹林七贤门面担当嵇康 因何得罪司马氏？揭秘嵇康之死真相 千古家书（第一部）5 白鹤高飞不逐群 20231018,https://www.youtube.com/watch?v=tPbluZjr_SY
在云里写诗、在泥里生活、在岁月里洒脱！这就是为什么我们都爱苏东坡 千古家书（第一部）6 青衫倘有济时心 20231019,https://www.youtube.com/watch?v=z5UC_GxA5RA
白居易为什么被贬？他给弟弟白行简的信又有着什么特别之处呢？千古家书（第一部）8 书信难传万里肠 20231021,https://www.youtube.com/watch?v=HHmTOA7twLU
“一门三院士，九子皆才俊”！梁启超的孩子们为何如此成功？千古家书（第一部）9 回眸时看小於菟 20231022,https://www.youtube.com/watch?v=Q4Z27AOXy2k
为夫守节 她自毁容貌 守寡终生 徐淑与秦嘉的爱情惊艳了千年 千古家书（第一部）10 身无彩凤双飞翼 20231023,https://www.youtube.com/watch?v=xYzuMKh92sM
文天祥妻女被俘为奴 他为何誓死不降？看他的绝笔信写了啥 千古家书（第一部）11 留取丹心照汗青 20231024,https://www.youtube.com/watch?v=HkZ395tuIWQ
她擅诗文 是“秦淮八艳”之首 沦落风尘却有一身文人傲骨 揭开明末乱世歌女柳如是的传奇人生 千古家书（第一部）12 莫怪女儿太唐突 20231025,https://www.youtube.com/watch?v=zTWxhpUSkOE
20120114 大话西游（一）石头里生出美猴王,https://www.youtube.com/watch?v=upet75exOUo
20120115 大话西游（二）猴王修成孙悟空,https://www.youtube.com/watch?v=OzoQZgjUzGs
20120116 大话西游（三）初闯江湖露峥嵘,https://www.youtube.com/watch?v=QEuxzwlhrNU
20120117 大话西游（四） 闹天宫的代价,https://www.youtube.com/watch?v=8sIpqwhRoFM
20120118 大话西游（五） 紧箍咒的秘密,https://www.youtube.com/watch?v=TFxGg239iHY
20120119 大话西游（六） 取经梦之队,https://www.youtube.com/watch?v=Xf5F0Ybv4zI
20120120 大话西游（七） 敲山震虎,https://www.youtube.com/watch?v=4R6XB3PqNw4
20120121 大话西游（八） 终极诱惑,https://www.youtube.com/watch?v=E9d-QpJ-0SU
20120122 大话西游（九）大师兄之争,https://www.youtube.com/watch?v=6G94iAYPf1A
20120123 大话西游（十） 从逞强到示弱,https://www.youtube.com/watch?v=2mL8IR0vtMQ
20120124 大话西游（十一）最后的二心,https://www.youtube.com/watch?v=KJAn2gJeipM
20120125 大话西游（十二） 无字经的真谛,https://www.youtube.com/watch?v=NNbC_WhBzrs
20120126 大话西游（十三）每一个人的真经,https://www.youtube.com/watch?v=xeIC3EwjCeE
以3万人马大败西晋8万大军 作为陆逊之子 陆抗是如何从高门公子哥成长为孙吴名将的？话说三国英雄人物之陆抗 #精品讲坛,https://www.youtube.com/watch?v=dazsH-rZbVk
他随吕蒙擒杀关羽、与陆逊合力大破刘备、江陵保卫战以弱胜强名震曹魏，揭秘朱然从孙权陪读发小到孙吴名将的崛起之路 话说三国英雄人物之朱然 #精品讲坛,https://www.youtube.com/watch?v=NnFFatZIbRc
夺取荆州、击破刘备、大败曹休 陆逊忠心耿耿为东吴卖命40余年 孙权为何还要逼死他？话说三国英雄人物之陆逊 #精品讲坛,https://www.youtube.com/watch?v=zJBPzwWBMtY
斩关羽，夺荆州 他就是从底层士兵逆袭到杰出将领的吕蒙 成语“刮目相看”“吴下阿蒙”都与他有密切关系 揭秘吴国将军吕蒙的传奇人生 话说三国英雄人物之吕蒙 #精品讲坛,https://www.youtube.com/watch?v=ZkJhjespj4I
心眼小、气量小、无良心？纯属虚构！以3万之师大败20万曹军 赤壁之战“东风”其实是周瑜“借”来的 打破“三国”谣言 带你了解真实的周瑜 话说三国英雄人物之周瑜 #精品讲坛,https://www.youtube.com/watch?v=wr9feMeEuwE
他原为东汉朝廷效命，却因何要与曹操一决生死？潼关大战他本可以一举改变历史，为何最终功亏一篑？他的命运为什么如此跌宕起伏、悲剧连连？探秘悲情英雄马超的坎坷人生路 话说三国英雄人物之马超 #精品讲坛,https://www.youtube.com/watch?v=W_LZmYcadXU
